id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
contra bassoon.m21.Bb0.fff.Wrc262,contra bassoon,bassoons,-3.163826,13.056686,18,fff,0.3167,2353.1
contra bassoon.m1.Db4.mp.Wrc588,contra bassoon,bassoons,7.6020203,3.1055431,0,mp,0.0015,373.2
contra bassoon.m10.Db2.fff.Wrc23,contra bassoon,bassoons,-7.3297157,6.742106,29,fff,0.0083,446.9
contra bassoon.m14.vlow.ppp.Wrc524,contra bassoon,bassoons,14.598999,15.074601,0,ppp,0.0115,405.4
contra bassoon.m24.Bb1.Wrc255,contra bassoon,bassoons,11.9506445,4.480052,12,---,0.0171,376.0
contra bassoon.m5.Db4.mp.Wrc117,contra bassoon,bassoons,7.553102,2.930906,0,mp,0.0044,451.4
contra bassoon.m10.Bb2.mp.Wrc33,contra bassoon,bassoons,7.6796765,3.3120735,20,mp,0.0056,356.1
contra bassoon.m21.Bb1.mf.Wrc273,contra bassoon,bassoons,3.7021687,11.216207,6,mf,0.1866,1792.0
contra bassoon.m10.Db3.f.Wrc38,contra bassoon,bassoons,3.7758934,-0.7984292,17,f,0.0042,419.6
contra bassoon.m18.Db1.mf.Wrc292,contra bassoon,bassoons,1.6971921,1.443692,12,mf,0.0149,415.6
contra bassoon.m18.G1.fff.Wrc299,contra bassoon,bassoons,-7.771352,6.503089,10,fff,0.012,350.7
contra bassoon.m10.Bb1.fff.Wrc19,contra bassoon,bassoons,-8.65442,7.5389767,32,fff,0.0149,444.3
contra bassoon.m8.v16.mf.Wrc407,contra bassoon,bassoons,6.2200375,5.9215856,2,mf,0.0359,395.4
contra bassoon.m5.E1.f.Wrc74,contra bassoon,bassoons,3.8538475,-1.0224503,33,f,0.0098,311.8
contra bassoon.m10.Bb1.mp.Wrc17,contra bassoon,bassoons,7.5927873,3.1026251,32,mp,0.012,387.7
contra bassoon.m10.E1.fff.Wrc11,contra bassoon,bassoons,-8.4157,6.7922616,38,fff,0.01,312.3
contra bassoon.m29.fff.Wrc1130,contra bassoon,bassoons,-4.977557,8.829051,0,fff,0.0677,829.8
contra bassoon.m5.G2.f.Wrc94,contra bassoon,bassoons,3.4987125,-1.0237885,18,f,0.0132,375.7
contra bassoon.m26.Gb2.Wrc223,contra bassoon,bassoons,11.862299,5.5114074,0,---,0.0546,607.2
contra bassoon.m5.Bb1.fff.Wrc83,contra bassoon,bassoons,-8.733909,7.609776,27,fff,0.0198,470.5
contra bassoon.m18.Bb2.mf.Wrc313,contra bassoon,bassoons,2.2159963,1.6358014,5,mf,0.0132,419.6
contra bassoon.m5.Db3.ppp.Wrc100,contra bassoon,bassoons,16.150724,15.356994,12,ppp,0.0105,426.6
contra bassoon.m8.v2.fff.Wrc378,contra bassoon,bassoons,-6.017605,10.256604,13,fff,0.097,837.6
contra bassoon.m5.G3.fff.Wrc111,contra bassoon,bassoons,-8.939023,7.934685,6,fff,0.0169,479.2
contra bassoon.m4.E1.fff.Wrc139,contra bassoon,bassoons,-8.418617,6.8026695,33,fff,0.0112,310.8
contra bassoon.m23.G2.fff.Wrc247,contra bassoon,bassoons,-6.8674803,9.240006,3,fff,0.0428,515.8
contra bassoon.m5.Db2.fff.Wrc87,contra bassoon,bassoons,-8.769666,7.6061835,24,fff,0.0174,448.7
contra bassoon.m18.Bb0.ppp.Wrc288,contra bassoon,bassoons,16.275875,15.533267,13,ppp,0.0081,375.6
contra bassoon.m9.v4.fff.Wrc418,contra bassoon,bassoons,-7.82428,7.559709,11,fff,0.0196,285.9
contra bassoon.m5.E2.f.Wrc90,contra bassoon,bassoons,3.9750025,-0.8777717,21,f,0.021,387.7
contra bassoon.m7.v10.fff.Wrc358,contra bassoon,bassoons,-5.95836,10.398106,6,fff,0.0721,485.8
contra bassoon.m5.Bb0.f.Wrc66,contra bassoon,bassoons,3.620124,-1.0278301,39,f,0.0169,358.5
contra bassoon.m1.Bb1.fff.Wrc554,contra bassoon,bassoons,-8.137929,6.973129,27,fff,0.0086,371.7
contra bassoon.m18.Bb3.ppp.Wrc324,contra bassoon,bassoons,16.277748,15.4582615,1,ppp,0.0032,407.6
contra bassoon.m10.Db4.fff.Wrc55,contra bassoon,bassoons,-7.947229,6.550321,5,fff,0.0022,337.3
contra bassoon.m10.E1.ppp.Wrc8,contra bassoon,bassoons,15.613885,16.304441,38,ppp,0.0076,289.9
contra bassoon.m7.v7.fff.Wrc352,contra bassoon,bassoons,-5.460699,10.231369,8,fff,0.1087,949.9
contra bassoon.m5.E3.ppp.Wrc104,contra bassoon,bassoons,16.25219,15.575891,9,ppp,0.0049,340.9
contra bassoon.m8.v1.mf.Wrc377,contra bassoon,bassoons,4.8048882,7.795132,14,mf,0.1139,1225.0
contra bassoon.m0.Bb0.mp.Wrc600,contra bassoon,bassoons,7.759106,3.084039,3,mp,0.02,416.4
contra bassoon.m17.G1.ppp.Wrc480,contra bassoon,bassoons,12.526952,15.580958,12,ppp,0.011,270.5
contra bassoon.m24.E1.Wrc253,contra bassoon,bassoons,12.140995,4.248392,18,---,0.011,288.1
contra bassoon.m18.Db3.fff.Wrc317,contra bassoon,bassoons,-8.873115,8.678469,4,fff,0.0078,477.8
contra bassoon.m9.v1.fff.Wrc412,contra bassoon,bassoons,-6.6350203,9.278464,14,fff,0.0354,579.9
contra bassoon.m8.v3.fff.Wrc380,contra bassoon,bassoons,-6.0566926,10.293442,12,fff,0.1142,699.4
contra bassoon.m4.E2.fff.Wrc155,contra bassoon,bassoons,-8.693578,7.2979574,21,fff,0.0154,384.6
contra bassoon.m18.Bb0.mf.Wrc289,contra bassoon,bassoons,1.5860914,1.1997005,13,mf,0.0117,359.8
contra bassoon.m1.Bb2.ppp.Wrc567,contra bassoon,bassoons,14.914908,15.72994,15,ppp,0.0034,374.4
contra bassoon.m9.v2.fff.Wrc414,contra bassoon,bassoons,-6.950533,8.825059,13,fff,0.0354,374.4
contra bassoon.m0.Db1.ppp.Wrc603,contra bassoon,bassoons,15.2987585,16.381292,0,ppp,0.0054,320.8
contra bassoon.m7.v3.fff.Wrc344,contra bassoon,bassoons,-7.8990936,9.146073,12,fff,0.0244,312.8
contra bassoon.m17.Bb1.f.Wrc486,contra bassoon,bassoons,5.347327,2.4536617,9,f,0.0147,317.7
contra bassoon.m10.Bb2.ppp.Wrc32,contra bassoon,bassoons,14.589375,16.655016,20,ppp,0.0056,335.7
contra bassoon.m9.v10.mf.Wrc431,contra bassoon,bassoons,5.0168366,4.3458467,6,mf,0.0222,298.4
contra bassoon.m1.Db2.mp.Wrc556,contra bassoon,bassoons,7.504532,3.0477123,24,mp,0.0044,454.0
contra bassoon.m21.Db2.ppp.Wrc275,contra bassoon,bassoons,6.7786407,12.687679,3,ppp,0.092,1072.1
contra bassoon.m4.Bb2.mp.Wrc161,contra bassoon,bassoons,7.5467696,2.827428,15,mp,0.0171,416.0
contra bassoon.m4.E1.mp.Wrc137,contra bassoon,bassoons,8.06064,3.277837,33,mp,0.0115,302.8
contra bassoon.m23.Db2.ppp.Wrc239,contra bassoon,bassoons,5.886436,14.270923,9,ppp,0.1188,1477.3
contra bassoon.m17.Bb1.mp.Wrc485,contra bassoon,bassoons,5.5385833,3.2480085,9,mp,0.0142,327.7
contra bassoon.m4.E3.ppp.Wrc168,contra bassoon,bassoons,15.866093,15.122253,9,ppp,0.0059,455.8
contra bassoon.m17.Db2.f.Wrc490,contra bassoon,bassoons,5.311316,2.4115472,6,f,0.0298,416.6
contra bassoon.m8.v6.fff.Wrc386,contra bassoon,bassoons,-3.559557,12.029837,9,fff,0.1598,1778.8
contra bassoon.m9.v5.mf.Wrc421,contra bassoon,bassoons,5.679203,6.061549,10,mf,0.0462,641.6
contra bassoon.m4.Db1.f.Wrc134,contra bassoon,bassoons,3.8350236,-1.0782002,36,f,0.0103,311.2
contra bassoon.m18.G2.mf.Wrc310,contra bassoon,bassoons,1.5034142,1.2976693,6,mf,0.0132,382.2
contra bassoon.m8.v9.mf.Wrc393,contra bassoon,bassoons,5.6800427,5.3326297,7,mf,0.0733,549.0
contra bassoon.m1.E3.ppp.Wrc575,contra bassoon,bassoons,14.055243,14.628406,9,ppp,0.0127,473.0
contra bassoon.m21.Db2.mf.Wrc276,contra bassoon,bassoons,3.4450405,11.573569,3,mf,0.2456,2004.7
contra bassoon.m8.v12.fff.Wrc398,contra bassoon,bassoons,-5.3749204,10.173909,4,fff,0.1598,988.9
contra bassoon.m9.v17.fff.Wrc444,contra bassoon,bassoons,-6.4387918,9.490486,1,fff,0.0298,551.9
contra bassoon.m5.Db2.f.Wrc86,contra bassoon,bassoons,3.8814726,-0.7392701,24,f,0.0139,451.2
contra bassoon.m18.Bb1.fff.Wrc302,contra bassoon,bassoons,-8.919377,8.240534,9,fff,0.0127,493.4
contra bassoon.m10.G3.mp.Wrc45,contra bassoon,bassoons,7.544515,3.0100188,11,mp,0.0068,415.6
contra bassoon.m8.v10.mf.Wrc395,contra bassoon,bassoons,5.642202,4.603482,6,mf,0.034,498.5
contra bassoon.m7.v11.fff.Wrc360,contra bassoon,bassoons,-5.93587,10.357564,5,fff,0.076,785.5
contra bassoon.m1.Bb1.f.Wrc553,contra bassoon,bassoons,4.0757656,-0.9272285,27,f,0.009,366.8
contra bassoon.m1.Bb3.fff.Wrc586,contra bassoon,bassoons,-8.706535,7.4603972,3,fff,0.0042,401.3
contra bassoon.m5.Bb3.ppp.Wrc112,contra bassoon,bassoons,16.256813,15.439832,3,ppp,0.0049,406.9
contra bassoon.m5.Bb1.ppp.Wrc80,contra bassoon,bassoons,15.56014,15.181979,27,ppp,0.0196,417.1
contra bassoon.m16.E5.Wrc530,contra bassoon,bassoons,2.5386739,17.583025,3,---,0.0222,2905.1
contra bassoon.m10.G4.fff.Wrc63,contra bassoon,bassoons,-8.4689455,7.7758007,0,fff,0.0064,458.2
contra bassoon.m7.v2.fff.Wrc342,contra bassoon,bassoons,-7.8632455,9.135211,13,fff,0.0237,327.3
contra bassoon.m8.v18.mf.Wrc411,contra bassoon,bassoons,6.246063,5.9334273,0,mf,0.0591,413.1
contra bassoon.m5.Bb2.fff.Wrc99,contra bassoon,bassoons,-8.816978,7.6549253,15,fff,0.0186,417.9
contra bassoon.m9.v3.fff.Wrc416,contra bassoon,bassoons,-7.0516443,8.48484,12,fff,0.0384,328.9
contra bassoon.m4.E1.f.Wrc138,contra bassoon,bassoons,3.9068723,-1.0300541,33,f,0.0114,311.2
contra bassoon.m4.Db3.f.Wrc166,contra bassoon,bassoons,3.705198,-0.81933564,12,f,0.0144,436.8
contra bassoon.m1.Db2.fff.Wrc558,contra bassoon,bassoons,-8.410534,7.3724256,24,fff,0.0042,435.8
contra bassoon.m17.G1.fff.Wrc483,contra bassoon,bassoons,-8.98021,9.618638,12,fff,0.0196,343.6
contra bassoon.m5.E1.ppp.Wrc72,contra bassoon,bassoons,16.155315,15.748711,33,ppp,0.01,307.3
contra bassoon.m4.Bb3.fff.Wrc179,contra bassoon,bassoons,-9.025346,8.717046,3,fff,0.0105,386.5
contra bassoon.m5.G3.ppp.Wrc108,contra bassoon,bassoons,15.649688,14.834392,6,ppp,0.0156,484.3
contra bassoon.m1.Db2.ppp.Wrc555,contra bassoon,bassoons,15.160916,15.16254,24,ppp,0.0032,449.4
contra bassoon.m1.Bb2.f.Wrc569,contra bassoon,bassoons,4.0702024,-0.88853973,15,f,0.0105,381.1
contra bassoon.m10.G3.ppp.Wrc44,contra bassoon,bassoons,14.496686,15.670972,11,ppp,0.0061,395.5
contra bassoon.m30.Bb0.fff.Wrc448,contra bassoon,bassoons,-9.256802,9.801974,27,fff,0.034,366.5
contra bassoon.m5.Bb1.mp.Wrc81,contra bassoon,bassoons,7.546655,2.9381669,27,mp,0.0203,430.6
contra bassoon.m5.E2.ppp.Wrc88,contra bassoon,bassoons,15.804465,15.439712,21,ppp,0.0191,387.2
contra bassoon.m17.Db1.f.Wrc474,contra bassoon,bassoons,5.3330765,2.3921742,18,f,0.0108,284.7
contra bassoon.m10.Bb2.fff.Wrc35,contra bassoon,bassoons,-7.4739747,6.781118,20,fff,0.0117,417.1
contra bassoon.m24.Bb2.Wrc259,contra bassoon,bassoons,12.074081,4.44105,0,---,0.0186,410.1
contra bassoon.m25.Gb2.ppp.Wrc213,contra bassoon,bassoons,7.9467397,12.039437,0,ppp,0.0591,1193.3
contra bassoon.m23.G1.fff.Wrc235,contra bassoon,bassoons,-7.0600543,9.118402,15,fff,0.0376,490.9
contra bassoon.m7.v9.fff.Wrc356,contra bassoon,bassoons,-3.4235344,12.88124,7,fff,0.2639,2164.4
contra bassoon.m10.Db1.fff.Wrc7,contra bassoon,bassoons,-8.411043,6.7999682,41,fff,0.0112,317.8
contra bassoon.m5.Db3.f.Wrc102,contra bassoon,bassoons,3.7508562,-0.81154066,12,f,0.0152,430.4
contra bassoon.m17.G2.f.Wrc498,contra bassoon,bassoons,5.3257756,2.395813,0,f,0.0178,360.5
contra bassoon.m5.Bb1.f.Wrc82,contra bassoon,bassoons,3.9436803,-0.7296372,27,f,0.0217,472.6
contra bassoon.m1.G3.mp.Wrc580,contra bassoon,bassoons,7.5143914,3.0275073,6,mp,0.0056,441.2
contra bassoon.m18.E3.fff.Wrc320,contra bassoon,bassoons,-9.041442,8.761947,3,fff,0.0044,378.1
contra bassoon.m23.G2.mf.Wrc246,contra bassoon,bassoons,5.299365,4.227175,3,mf,0.0254,469.1
contra bassoon.m29.f.Wrc1129,contra bassoon,bassoons,3.9869394,0.5507306,0,f,0.0701,792.1
contra bassoon.m4.Bb3.ppp.Wrc176,contra bassoon,bassoons,16.251928,15.545779,3,ppp,0.0169,362.6
contra bassoon.m10.G4.ppp.Wrc60,contra bassoon,bassoons,14.482423,15.025335,0,ppp,0.0078,432.8
contra bassoon.m1.Bb3.ppp.Wrc583,contra bassoon,bassoons,14.949227,15.743001,3,ppp,0.0029,363.2
contra bassoon.m8.v3.mf.Wrc381,contra bassoon,bassoons,5.6994133,5.728954,12,mf,0.0943,673.5
contra bassoon.m5.E2.mp.Wrc89,contra bassoon,bassoons,7.622565,2.9447818,21,mp,0.0188,399.2
contra bassoon.m1.Db1.mp.Wrc540,contra bassoon,bassoons,7.7084746,3.26385,36,mp,0.0093,315.4
contra bassoon.m30.G1.fff.Wrc454,contra bassoon,bassoons,-7.890831,9.141518,18,fff,0.0222,310.7
contra bassoon.m28.Wrc1132,contra bassoon,bassoons,6.8015294,12.877874,0,---,0.087,1050.3
contra bassoon.m17.Db2.fff.Wrc491,contra bassoon,bassoons,-8.657472,9.453882,6,fff,0.0139,383.2
contra bassoon.m21.Db1.mf.Wrc264,contra bassoon,bassoons,4.4437833,9.234096,15,mf,0.2041,1444.2
contra bassoon.m10.E3.mp.Wrc41,contra bassoon,bassoons,7.2934194,2.8840058,14,mp,0.0017,510.5
contra bassoon.m16.Db5.Wrc529,contra bassoon,bassoons,11.815889,10.6828985,6,---,0.0142,1228.2
contra bassoon.m4.Db4.f.Wrc182,contra bassoon,bassoons,3.5943081,-0.6562815,0,f,0.0059,491.9
contra bassoon.m9.v1.mf.Wrc413,contra bassoon,bassoons,4.7119193,6.390045,14,mf,0.1201,864.8
contra bassoon.m8.v11.mf.Wrc397,contra bassoon,bassoons,5.077609,7.3513308,5,mf,0.1168,976.1
contra bassoon.m5.G1.ppp.Wrc76,contra bassoon,bassoons,16.15449,15.690874,30,ppp,0.0115,336.4
contra bassoon.m17.G2.ppp.Wrc496,contra bassoon,bassoons,11.429108,15.656682,0,ppp,0.013,307.3
contra bassoon.m8.v5.mf.Wrc385,contra bassoon,bassoons,6.2391176,5.919464,10,mf,0.0093,244.9
contra bassoon.m5.G1.fff.Wrc79,contra bassoon,bassoons,-8.441228,6.839785,30,fff,0.0078,337.9
contra bassoon.m5.Bb2.f.Wrc98,contra bassoon,bassoons,3.8404465,-0.78217065,15,f,0.0186,422.8
contra bassoon.m5.Db3.fff.Wrc103,contra bassoon,bassoons,-8.977437,8.202878,12,fff,0.0154,438.4
contra bassoon.m1.Bb1.mp.Wrc552,contra bassoon,bassoons,7.6991053,3.223006,27,mp,0.0122,351.9
contra bassoon.m25.Bb0.ppp.Wrc192,contra bassoon,bassoons,8.357453,12.265034,20,ppp,0.0567,813.1
contra bassoon.m5.Db1.ppp.Wrc68,contra bassoon,bassoons,16.14603,15.742597,36,ppp,0.011,309.9
contra bassoon.m4.Db1.fff.Wrc135,contra bassoon,bassoons,-8.400969,6.766119,36,fff,0.0119,310.7
contra bassoon.m1.Bb0.mp.Wrc536,contra bassoon,bassoons,7.595678,2.9773185,39,mp,0.0174,399.5
contra bassoon.m4.G3.f.Wrc174,contra bassoon,bassoons,3.663722,-0.65290964,6,f,0.022,498.3
contra bassoon.m4.Bb3.f.Wrc178,contra bassoon,bassoons,3.6098554,-0.9557241,3,f,0.0078,393.9
contra bassoon.m25.E1.fff.Wrc200,contra bassoon,bassoons,-3.7805448,10.93951,14,fff,0.0865,1515.2
contra bassoon.m22.Bb0.Wrc281,contra bassoon,bassoons,8.317538,13.08933,18,---,0.0458,518.7
contra bassoon.m5.G3.mp.Wrc109,contra bassoon,bassoons,7.5149126,2.7894282,6,mp,0.0108,481.1
contra bassoon.m1.G3.ppp.Wrc579,contra bassoon,bassoons,13.412851,16.02424,6,ppp,0.0032,393.6
contra bassoon.m21.E1.ppp.Wrc266,contra bassoon,bassoons,7.744095,12.8816595,12,ppp,0.053,739.5
contra bassoon.m4.Db2.ppp.Wrc148,contra bassoon,bassoons,15.849651,15.181803,24,ppp,0.0108,436.2
contra bassoon.m18.Bb0.fff.Wrc290,contra bassoon,bassoons,-7.750503,6.5986996,13,fff,0.0204,397.7
contra bassoon.m30.G2.fff.Wrc462,contra bassoon,bassoons,-7.917456,9.152413,6,fff,0.012,305.0
contra bassoon.m30.Db1.fff.Wrc450,contra bassoon,bassoons,-9.266876,9.812429,24,fff,0.0249,346.4
contra bassoon.m23.Bb2.fff.Wrc250,contra bassoon,bassoons,-5.928854,9.889801,0,fff,0.0433,731.5
contra bassoon.m23.Db1.fff.Wrc229,contra bassoon,bassoons,-7.8735194,8.786797,21,fff,0.0208,367.4
contra bassoon.m30.Db3.mf.Wrc467,contra bassoon,bassoons,5.6425633,3.6274948,0,mf,0.0298,374.3
contra bassoon.m1.E2.f.Wrc561,contra bassoon,bassoons,4.084049,-0.8938441,21,f,0.0161,399.5
contra bassoon.m4.Db2.fff.Wrc151,contra bassoon,bassoons,-8.948361,7.9060163,24,fff,0.0098,461.3
contra bassoon.m30.Db3.fff.Wrc466,contra bassoon,bassoons,-7.8770847,9.2667,0,fff,0.0276,420.8
contra bassoon.m10.Bb2.f.Wrc34,contra bassoon,bassoons,4.039054,-0.8558009,20,f,0.0098,404.2
contra bassoon.m1.E3.f.Wrc577,contra bassoon,bassoons,3.9657798,-0.65929705,9,f,0.0159,475.1
contra bassoon.m5.Db4.ppp.Wrc116,contra bassoon,bassoons,15.550623,15.151476,0,ppp,0.009,448.7
contra bassoon.m18.E1.fff.Wrc296,contra bassoon,bassoons,-8.993114,8.868952,11,fff,0.0222,414.4
contra bassoon.m23.Db1.ppp.Wrc227,contra bassoon,bassoons,11.67663,15.301845,21,ppp,0.0464,388.8
contra bassoon.m30.G1.mf.Wrc455,contra bassoon,bassoons,5.7439337,3.9270642,18,mf,0.0122,275.2
contra bassoon.m26.G1.Wrc219,contra bassoon,bassoons,12.225143,5.393186,11,---,0.0283,563.2
contra bassoon.m18.Db1.ppp.Wrc291,contra bassoon,bassoons,16.23814,15.574539,12,ppp,0.012,364.4
contra bassoon.m10.Db2.ppp.Wrc20,contra bassoon,bassoons,15.047695,14.840148,29,ppp,0.0032,458.5
contra bassoon.m4.Db4.fff.Wrc183,contra bassoon,bassoons,-8.677211,8.881115,0,fff,0.0042,525.3
contra bassoon.m25.Db2.ppp.Wrc207,contra bassoon,bassoons,7.161641,12.291975,5,ppp,0.1579,1180.7
contra bassoon.m4.Bb1.fff.Wrc147,contra bassoon,bassoons,-8.496643,7.38871,27,fff,0.0203,433.3
contra bassoon.m10.E1.mp.Wrc9,contra bassoon,bassoons,8.06917,3.256595,38,mp,0.0088,303.5
contra bassoon.m4.G1.ppp.Wrc140,contra bassoon,bassoons,15.590133,15.678227,30,ppp,0.0095,358.0
contra bassoon.m8.v15.mf.Wrc405,contra bassoon,bassoons,1.1835936,16.244795,3,mf,0.2392,3253.0
contra bassoon.m1.G3.f.Wrc581,contra bassoon,bassoons,3.970821,-0.71173066,6,f,0.0037,472.6
contra bassoon.m26.Bb0.Wrc216,contra bassoon,bassoons,12.3554535,5.0111823,20,---,0.0435,481.7
contra bassoon.m17.E1.ppp.Wrc476,contra bassoon,bassoons,13.493894,15.613953,15,ppp,0.0108,266.4
contra bassoon.m10.Bb1.f.Wrc18,contra bassoon,bassoons,4.0575466,-0.80154645,32,f,0.0134,420.4
contra bassoon.m25.Db1.fff.Wrc197,contra bassoon,bassoons,-4.0372825,10.367333,17,fff,0.141,1259.8
contra bassoon.m5.Db4.fff.Wrc119,contra bassoon,bassoons,-8.790913,7.667156,0,fff,0.0039,447.6
contra bassoon.m4.Bb0.mp.Wrc129,contra bassoon,bassoons,8.002059,3.2813706,39,mp,0.0142,355.3
contra bassoon.m22.Bb1.Wrc285,contra bassoon,bassoons,7.4785004,12.862948,6,---,0.0726,874.8
contra bassoon.m7.v15.mf.Wrc369,contra bassoon,bassoons,5.8181953,5.210068,2,mf,0.0269,302.7
contra bassoon.m10.E2.fff.Wrc27,contra bassoon,bassoons,-8.648564,7.3914313,26,fff,0.0164,407.7
contra bassoon.m18.Db4.mf.Wrc328,contra bassoon,bassoons,2.154,2.7577138,0,mf,0.0098,584.9
contra bassoon.m8.v7.mf.Wrc389,contra bassoon,bassoons,5.8659563,5.6601567,8,mf,0.0723,601.4
contra bassoon.m16.G5.Wrc531,contra bassoon,bassoons,4.6987424,17.888893,0,---,0.0264,2573.2
contra bassoon.m4.G3.mp.Wrc173,contra bassoon,bassoons,7.4144826,2.6243904,6,mp,0.0139,505.9
contra bassoon.m7.v17.mf.Wrc373,contra bassoon,bassoons,6.229037,5.941713,0,mf,0.0413,432.7
contra bassoon.m30.Bb2.fff.Wrc464,contra bassoon,bassoons,-8.92032,9.6054125,3,fff,0.0247,371.9
contra bassoon.m17.Bb0.f.Wrc470,contra bassoon,bassoons,5.3273206,2.3982499,21,f,0.0176,353.5
contra bassoon.m17.E1.f.Wrc478,contra bassoon,bassoons,5.3258824,2.3608935,15,f,0.0169,332.7
contra bassoon.m9.v6.mf.Wrc423,contra bassoon,bassoons,4.243987,8.161923,9,mf,0.0301,1144.9
contra bassoon.m25.Bb1.ppp.Wrc204,contra bassoon,bassoons,7.0202494,12.266621,8,ppp,0.1623,1233.1
contra bassoon.m25.E2.fff.Wrc212,contra bassoon,bassoons,-3.1446884,12.177958,2,fff,0.2419,2013.3
contra bassoon.m7.v7.mf.Wrc353,contra bassoon,bassoons,5.9137583,5.6017723,8,mf,0.0574,526.8
contra bassoon.m1.E1.fff.Wrc546,contra bassoon,bassoons,-8.225387,6.829294,33,fff,0.0134,302.9
contra bassoon.m8.v4.mf.Wrc383,contra bassoon,bassoons,6.185706,5.867,11,mf,0.0269,372.1
contra bassoon.m5.Db1.mp.Wrc69,contra bassoon,bassoons,8.05711,3.3208551,36,mp,0.0112,300.2
contra bassoon.m4.E2.mp.Wrc153,contra bassoon,bassoons,7.502103,2.7478316,21,mp,0.0132,431.6
contra bassoon.m23.E1.mf.Wrc231,contra bassoon,bassoons,5.379454,3.877005,18,mf,0.0181,445.9
contra bassoon.m7.v16.fff.Wrc370,contra bassoon,bassoons,-7.0054436,9.615273,1,fff,0.0308,306.0
contra bassoon.m10.E3.f.Wrc42,contra bassoon,bassoons,3.8168187,-0.62708426,14,f,0.0027,502.2
contra bassoon.m4.Db4.mp.Wrc181,contra bassoon,bassoons,7.419292,2.6052787,0,mp,0.0051,495.6
contra bassoon.m30.Bb1.fff.Wrc456,contra bassoon,bassoons,-8.803652,9.520242,15,fff,0.0227,336.9
contra bassoon.m25.G1.fff.Wrc203,contra bassoon,bassoons,-4.2120056,10.403902,11,fff,0.175,1227.6
contra bassoon.m26.E2.Wrc222,contra bassoon,bassoons,11.087388,7.291433,2,---,0.0831,991.2
contra bassoon.m17.Bb0.fff.Wrc471,contra bassoon,bassoons,-9.042041,9.649012,21,fff,0.0178,365.7
contra bassoon.m4.G1.f.Wrc142,contra bassoon,bassoons,4.0333843,-0.943695,30,f,0.0105,349.2
contra bassoon.m26.E1.Wrc218,contra bassoon,bassoons,12.358514,5.045562,14,---,0.0347,484.2
contra bassoon.m30.Bb0.mf.Wrc449,contra bassoon,bassoons,5.1690674,2.9430346,27,mf,0.0141,350.9
contra bassoon.m5.Bb0.fff.Wrc67,contra bassoon,bassoons,-8.065857,6.6522784,39,fff,0.0169,347.6
contra bassoon.m9.v17.mf.Wrc445,contra bassoon,bassoons,5.558529,5.6298795,1,mf,0.0176,528.9
contra bassoon.m22.Db2.Wrc286,contra bassoon,bassoons,7.8178406,12.959307,3,---,0.0711,729.9
contra bassoon.m18.Bb3.fff.Wrc326,contra bassoon,bassoons,-8.947621,8.458195,1,fff,0.0169,434.3
contra bassoon.m4.Bb1.f.Wrc146,contra bassoon,bassoons,4.0190287,-0.7815278,27,f,0.02,428.7
contra bassoon.m9.v11.mf.Wrc433,contra bassoon,bassoons,4.173789,7.728377,5,mf,0.2512,1038.4
contra bassoon.m4.Bb1.mp.Wrc145,contra bassoon,bassoons,7.5424514,3.0029879,27,mp,0.0205,405.6
contra bassoon.m7.v1.fff.Wrc340,contra bassoon,bassoons,-7.5888166,9.305609,14,fff,0.0638,428.0
contra bassoon.m7.v15.fff.Wrc368,contra bassoon,bassoons,-7.343293,9.405288,2,fff,0.0327,340.5
contra bassoon.m4.E3.mp.Wrc169,contra bassoon,bassoons,7.47552,2.6721928,9,mp,0.0066,474.0
contra bassoon.m30.G2.mf.Wrc463,contra bassoon,bassoons,5.844502,4.0154343,6,mf,0.0134,306.3
contra bassoon.m10.Db1.mp.Wrc5,contra bassoon,bassoons,8.0294895,3.261104,41,mp,0.009,307.1
contra bassoon.m4.Db2.mp.Wrc149,contra bassoon,bassoons,7.5145736,2.7210302,24,mp,0.0076,443.1
contra bassoon.m23.G2.ppp.Wrc245,contra bassoon,bassoons,7.963401,12.330009,3,ppp,0.089,826.8
contra bassoon.m8.v5.fff.Wrc384,contra bassoon,bassoons,-4.819329,10.971502,10,fff,0.1337,1151.9
contra bassoon.m10.Db1.ppp.Wrc4,contra bassoon,bassoons,15.630867,16.147526,41,ppp,0.0066,313.2
contra bassoon.m9.v10.fff.Wrc430,contra bassoon,bassoons,-6.9019113,8.9261875,6,fff,0.0899,304.8
contra bassoon.m17.G1.f.Wrc482,contra bassoon,bassoons,5.339355,2.4098568,12,f,0.011,285.4
contra bassoon.m4.E3.f.Wrc170,contra bassoon,bassoons,3.547942,-0.65482444,9,f,0.0049,506.7
contra bassoon.m5.Db3.mp.Wrc101,contra bassoon,bassoons,7.4877253,2.6678627,12,mp,0.0114,431.5
contra bassoon.m22.Db1.Wrc282,contra bassoon,bassoons,8.275826,13.063772,15,---,0.0386,579.9
contra bassoon.m23.Bb1.fff.Wrc238,contra bassoon,bassoons,-5.7674003,9.997304,12,fff,0.0568,826.6
contra bassoon.m7.v1.mf.Wrc341,contra bassoon,bassoons,5.8219514,4.6771984,14,mf,0.0408,327.4
contra bassoon.m7.v6.mf.Wrc351,contra bassoon,bassoons,5.826782,5.2059402,9,mf,0.0237,286.9
contrabass clarinet.m21.Bb1.ppp.Ncc240,contrabass clarinet,clarinets,12.1847,13.744366,10,ppp,0.0574,652.4
