id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
contrabass flute.m20.C4.G2.Frc488,contrabass flute,flutes,9.188478,15.117865,51,---,0.012,449.6
alto flute.m7.Gb4.mf.Foa1239,alto flute,flutes,3.2421618,0.41389105,25,mf,0.0027,424.9
piccolo flute.m19.C6.mf.Fgp646,piccolo flute,flutes,10.113731,1.9462492,6,mf,0.0538,1796.9
alto flute.m1.A3.mf.Foa163,alto flute,flutes,6.955474,3.3034456,10,mf,0.043,857.4
alto flute.m24.G4.v1.fff.Foa746,alto flute,flutes,8.611441,-9.291763,2,fff,0.0029,269.2
flute.m1.C5.fff.Faf185,flute,flutes,13.462718,-5.2157865,0,fff,0.0364,1513.9
alto flute.m21.E5.G2.Foa783,alto flute,flutes,7.091407,13.416887,351,---,0.0078,751.9
alto flute.m21.F4.E3.Foa883,alto flute,flutes,7.291888,16.43976,584,---,0.0042,371.6
bass flute.m15.v1.mf.Fgb879,bass flute,flutes,5.0914235,2.5529819,7,mf,0.031,351.6
flute.m18.v58-1.Faf1241,flute,flutes,8.636643,14.6123705,113,---,0.0051,571.4
contrabass flute.m16.v105-2.Frc1239,contrabass flute,flutes,6.046717,14.057205,347,---,0.0012,526.8
contrabass flute.m20.F3.Bb2.Frc506,contrabass flute,flutes,8.928466,15.5191145,97,---,0.0059,269.0
flute.m18.v15-1.Faf1112,flute,flutes,8.283199,14.795353,246,---,0.0073,530.5
piccolo flute.m21.G5.G2.Fgp476,piccolo flute,flutes,8.408365,13.113919,340,---,0.0039,767.6
alto flute.m16.v5.ppp.Foa1418,alto flute,flutes,13.056496,12.781395,3,ppp,0.0264,379.2
flute.m18.v53-2.Faf1227,flute,flutes,9.488014,9.586599,124,---,0.0049,1503.5
piccolo flute.m21.F6.Db4.Fgp602,piccolo flute,flutes,9.175533,8.6474905,108,---,0.0027,1532.4
alto flute.m1.F4.mf.Foa187,alto flute,flutes,7.4561024,2.4375048,2,mf,0.0178,981.5
alto flute.m24.G3.v2.fff.Foa713,alto flute,flutes,10.133813,-9.5307045,0,fff,0.0032,334.8
bass flute.m5.C3.mf.Fgb244,bass flute,flutes,6.0564413,3.3755748,15,mf,0.0259,394.9
bass flute.m1.A3.mf.Fgb181,bass flute,flutes,8.603426,3.2268221,3,mf,0.0777,1284.4
alto flute.m21.B3.E4.Foa1025,alto flute,flutes,8.103304,16.03287,704,---,0.0076,341.0
flute.m2.C4.fff.Faf191,flute,flutes,14.936624,-1.8050196,12,fff,0.1708,2617.0
flute.m15.E5.v14.mf.Faf969,flute,flutes,7.5385303,2.74424,8,mf,0.0875,1010.9
contrabass flute.m8.G4.f.Frc138,contrabass flute,flutes,4.333976,-0.6832558,12,f,0.0215,646.9
alto flute.m4.A3.fff.Foa299,alto flute,flutes,12.111207,-6.977975,11,fff,0.0166,1056.3
contrabass flute.m16.v139-1.Frc1340,contrabass flute,flutes,9.211797,15.181853,264,---,0.0071,406.7
bass flute.m20.E4.G2.Fgb487,bass flute,flutes,8.565191,15.215452,102,---,0.0088,376.3
piccolo flute.m13.A5.v8.ppp.Fgp900,piccolo flute,flutes,12.342401,4.3867216,0,ppp,0.1046,1517.9
flute.m18.v99-2.Faf1365,flute,flutes,9.202501,10.285486,1,---,0.0071,1179.5
piccolo flute.m20.A5.fff.Fgp665,piccolo flute,flutes,14.859438,-2.2844656,6,fff,0.2935,2374.8
flute.m11.Gb5.f.Faf86,flute,flutes,7.2415004,1.2831849,18,f,0.0032,769.8
piccolo flute.m4.C6.fff.Fgp236,piccolo flute,flutes,17.395348,0.10749872,0,fff,0.1733,4993.3
alto flute.m6.Db4.mf.Foa280,alto flute,flutes,8.023937,2.968383,9,mf,0.0758,1042.7
flute.m22.G5.Db3.Faf586,flute,flutes,7.148307,13.584898,125,---,0.0039,749.4
flute.m22.Eb5.Db4.Faf686,flute,flutes,7.5029936,13.996346,201,---,0.0022,638.4
flute.m9.Gb4.v1st and 2nd partial.Faf879,flute,flutes,8.418501,14.629872,21,---,0.0044,543.1
alto flute.m21.B5.E3.Foa901,alto flute,flutes,8.092327,10.888127,188,---,0.0137,995.9
bass flute.m13.D4.v11.mf.Fgb825,bass flute,flutes,4.799784,2.517598,7,mf,0.0288,355.3
alto flute.m21.G4.E3.Foa885,alto flute,flutes,7.440161,14.894178,540,---,0.0059,512.2
flute.m22.Db5.Db3.Faf580,flute,flutes,7.8068347,14.067945,257,---,0.0081,621.7
alto flute.m14.Gb4.v12.ppp.Foa1313,alto flute,flutes,12.708759,10.937755,9,ppp,0.0242,448.4
piccolo flute.m17.v107-1.Fgp1257,piccolo flute,flutes,8.966693,8.739958,190,---,0.0061,1479.8
contrabass flute.m16.v113-2.Frc1263,contrabass flute,flutes,7.4941173,13.053261,329,---,0.001,763.7
bass flute.m9.C6.fff.Fgb103,bass flute,flutes,10.843182,-6.4059587,0,fff,0.002,1054.6
contrabass flute.m22.G2.ppp.Frc638,contrabass flute,flutes,12.743069,12.554921,13,ppp,0.0134,251.6
alto flute.m5.Bb4.v5cm.fff.Foa395,alto flute,flutes,11.433655,-8.5302305,0,fff,0.0303,611.2
contrabass flute.m8.G2.fff.Frc107,contrabass flute,flutes,12.460883,-8.544543,36,fff,0.0291,517.2
bass flute.m20.G4.G3.Fgb590,bass flute,flutes,7.416572,13.051843,51,---,0.0039,706.4
piccolo flute.m9.Gb6.mp.Fgp129,piccolo flute,flutes,9.539182,1.6495396,18,mp,0.0022,1510.5
bass flute.m4.Gb3.ppp.Fgb228,bass flute,flutes,13.307739,11.2325735,9,ppp,0.0061,273.7
flute.m22.B5.Bb2.Faf564,flute,flutes,8.139748,10.6612625,40,---,0.0046,1045.7
contrabass flute.m4.Bb2.ppp.Frc225,contrabass flute,flutes,13.410638,11.207738,15,ppp,0.0235,437.7
bass flute.m16.v166-2.Fgb1422,bass flute,flutes,6.8194065,13.100877,315,---,0.0022,757.5
alto flute.m21.G4.G3.Foa922,alto flute,flutes,6.823586,13.369613,537,---,0.0049,737.2
flute.m22.E5.E3.Faf609,flute,flutes,7.446523,13.556646,188,---,0.0108,680.3
bass flute.m16.v489-1.Fgb2390,bass flute,flutes,8.183894,14.451275,11,---,0.0112,578.3
bass flute.m12.v9.ppp.Fgb872,bass flute,flutes,12.691851,10.91106,1,ppp,0.1848,524.8
piccolo flute.m10.Gb6.mp.Fgp77,piccolo flute,flutes,9.378108,2.2065887,18,mp,0.0022,1534.5
alto flute.m6.G4.mf.Foa286,alto flute,flutes,6.526658,2.7626545,3,mf,0.033,666.2
flute.m11.A5.f.Faf90,flute,flutes,7.5409575,1.3840691,15,f,0.0093,945.4
piccolo flute.m17.v105-1.Fgp1251,piccolo flute,flutes,10.16807,6.987616,195,---,0.0056,2132.4
alto flute.m26.Eb4.v8.Foa501,alto flute,flutes,12.7247715,3.9562833,18,---,0.0428,2005.6
contrabass flute.m5.Bb3.fff.Frc260,contrabass flute,flutes,11.602346,-8.499058,3,fff,0.0391,679.9
alto flute.m21.B4.G3.Foa926,alto flute,flutes,7.5236726,13.344661,449,---,0.0064,722.2
piccolo flute.m26.E5.v2.Fgp313,piccolo flute,flutes,9.667757,9.856696,36,---,0.002,1451.7
alto flute.m26.Db4.v7.Foa480,alto flute,flutes,13.765181,3.1497226,33,---,0.0178,2827.3
piccolo flute.m13.Gb5.v5.ppp.Fgp891,piccolo flute,flutes,11.172478,9.478159,3,ppp,0.0711,1279.5
alto flute.m7.E4.mf.Foa1233,alto flute,flutes,3.8987732,0.8928583,27,mf,0.0012,340.8
contrabass flute.m15.v1.mf.Frc879,contrabass flute,flutes,4.877929,1.9179243,7,mf,0.0302,417.2
alto flute.m7.Db4.fff.Foa1225,alto flute,flutes,10.32054,-8.901194,30,fff,0.0056,473.0
alto flute.m26.Ab4.v1.Foa544,alto flute,flutes,9.392312,13.01791,109,---,0.002,875.0
bass flute.m16.v31-2.Fgb1017,bass flute,flutes,8.151841,10.356845,173,---,0.0017,1085.8
piccolo flute.m10.Gb7.mp.Fgp93,piccolo flute,flutes,13.937603,1.1033713,6,mp,0.0022,2969.9
flute.m18.v101-1.Faf1370,flute,flutes,8.52195,14.474275,313,---,0.0005,587.7
bass flute.m9.Eb3.f.Fgb58,bass flute,flutes,4.7296004,1.9016186,33,f,0.0039,263.5
bass flute.m20.D4.Db3.Fgb535,bass flute,flutes,8.921267,15.479171,122,---,0.0088,326.2
flute.m18.v54-1.Faf1229,flute,flutes,8.35762,12.761819,123,---,0.0061,822.2
bass flute.m20.E4.G3.Fgb587,bass flute,flutes,8.198871,14.628766,90,---,0.0159,505.7
alto flute.m9.E6.fff.Foa151,alto flute,flutes,12.610991,-4.2155447,3,fff,0.0027,1297.6
flute.m27.Db5.v6.Faf386,flute,flutes,12.785342,3.877321,15,---,0.013,2111.7
piccolo flute.m17.v113-1.Fgp1275,piccolo flute,flutes,9.156097,8.483306,181,---,0.0022,1588.2
piccolo flute.m3.Gb5.mf.Fgp193,piccolo flute,flutes,10.457407,2.849039,6,mf,0.0425,2033.8
piccolo flute.m21.B6.E3.Fgp540,piccolo flute,flutes,10.29934,6.84834,24,---,0.0022,2124.4
piccolo flute.m5.A5.mf.Fgp211,piccolo flute,flutes,10.479728,2.4921446,9,mf,0.1114,1869.7
piccolo flute.m14.Gb6.v13.mf.Fgp868,piccolo flute,flutes,10.417488,2.8500497,3,mf,0.1266,1961.7
piccolo flute.m17.v706-1.Fgp3054,piccolo flute,flutes,10.0876,7.094824,50,---,0.002,2012.0
alto flute.m17.v1-1.Foa1454,alto flute,flutes,8.395075,15.228069,196,---,0.0012,415.0
alto flute.m18.G4.fff.Foa19,alto flute,flutes,10.470223,-7.581574,24,fff,0.0044,611.1
contrabass flute.m16.v123-2.Frc1293,contrabass flute,flutes,8.134838,14.326617,307,---,0.0086,594.4
contrabass flute.m20.Ab2.Db3.Frc522,contrabass flute,flutes,9.5287895,14.889018,157,---,0.0078,337.1
contrabass flute.m18.Bb2.fff.Frc601,contrabass flute,flutes,10.697779,-7.822444,15,fff,0.2708,705.4
piccolo flute.m18.Gb7.mp.Fgp41,piccolo flute,flutes,13.948631,1.0386171,6,mp,0.001,2962.8
bass flute.m16.v215-1.Fgb1568,bass flute,flutes,9.113462,14.847508,277,---,0.0029,557.8
alto flute.m21.A5.E3.Foa899,alto flute,flutes,7.5995455,11.889138,232,---,0.0042,879.6
bass flute.m13.Ab4.v17.mf.Fgb843,bass flute,flutes,4.8082657,2.5102491,1,mf,0.0503,483.6
alto flute.m9.Bb5.f.Foa142,alto flute,flutes,8.395725,1.7949412,9,f,0.0161,1164.1
piccolo flute.m5.A5.ppp.Fgp210,piccolo flute,flutes,11.9462595,10.123805,9,ppp,0.0398,1096.5
bass flute.m16.v489-2.Fgb2391,bass flute,flutes,7.179686,13.052161,10,---,0.012,715.6
alto flute.m17.v15-3.Foa1498,alto flute,flutes,8.627623,10.158939,181,---,0.0024,1216.8
flute.m2.C4.ppp.Faf189,flute,flutes,12.180041,3.9647841,12,ppp,0.0696,1691.2
flute.m1.A4.mf.Faf181,flute,flutes,10.369641,2.8299365,3,mf,0.0706,1897.5
contrabass flute.m7.G2.v4th and 5th partial.Frc733,contrabass flute,flutes,8.608517,13.938519,11,---,0.0086,640.6
piccolo flute.m22.C6.ppp.Fgp276,piccolo flute,flutes,8.724032,10.842099,24,ppp,0.0049,1086.8
alto flute.m1.A3.ppp.Foa162,alto flute,flutes,12.590769,10.135029,10,ppp,0.0269,778.1
alto flute.m21.A5.Db4.Foa1010,alto flute,flutes,7.5209947,11.784132,223,---,0.0022,885.0
alto flute.m26.E4.v7.Foa510,alto flute,flutes,12.339023,4.760198,30,---,0.0105,1662.2
bass flute.m20.Gb3.E3.Fgb552,bass flute,flutes,8.934525,15.509223,223,---,0.0044,268.7
contrabass flute.m22.G3.mf.Frc651,contrabass flute,flutes,3.820063,1.9293163,1,mf,0.0301,361.3
flute.m22.C4.E4.Faf697,flute,flutes,8.20349,15.692056,528,---,0.0046,365.0
bass flute.m21.Eb3.fff.Fgb269,bass flute,flutes,11.201964,-9.330477,33,fff,0.0054,306.2
piccolo flute.m20.Gb5.fff.Fgp662,piccolo flute,flutes,13.564639,-4.8229437,9,fff,0.313,1708.2
alto flute.m18.Db6.ppp.Foa40,alto flute,flutes,8.606185,10.734732,6,ppp,0.0005,1068.1
bass flute.m13.C3.v1.ppp.Fgb794,bass flute,flutes,12.781931,12.352956,17,ppp,0.0222,282.7
bass flute.m23.Eb3.v1.mf.Fgb427,bass flute,flutes,4.637075,1.7482047,17,mf,0.0017,257.6
contrabass flute.m16.v20-3.Frc985,contrabass flute,flutes,9.358254,11.3720875,229,---,0.0486,1121.8
bass flute.m22.A3.ppp.Fgb647,bass flute,flutes,12.4277935,13.618037,4,ppp,0.0122,292.3
bass flute.m12.v8.ppp.Fgb869,bass flute,flutes,12.706717,10.812749,2,ppp,0.1689,438.6
bass flute.m0.Eb3.mf.Fgb160,bass flute,flutes,6.694108,3.8405793,9,mf,0.0237,727.1
alto flute.m21.Ab5.E3.Foa898,alto flute,flutes,7.414192,12.086339,254,---,0.0022,869.6
flute.m6.Gb4.ppp.Faf231,flute,flutes,13.29245,11.239151,12,ppp,0.0227,487.4
bass flute.m14.v8.mf.Fgb924,bass flute,flutes,4.8734913,2.0132043,0,mf,0.0609,470.0
bass flute.m8.C3.f.Fgb106,bass flute,flutes,4.6766176,1.6868204,36,f,0.0152,312.4
contrabass flute.m16.v2-1.Frc929,contrabass flute,flutes,9.23961,15.1150465,234,---,0.0071,437.2
bass flute.m14.v5.mf.Fgb915,bass flute,flutes,5.0015593,2.5062,3,mf,0.0327,386.8
contrabass flute.m2.Bb2.fff.Frc191,contrabass flute,flutes,13.203916,-7.5914893,9,fff,0.044,765.2
flute.m16.v1.mf.Faf1044,flute,flutes,6.872967,3.4799693,11,mf,0.0767,838.8
bass flute.m17.Gb3.mp.Fgb9,bass flute,flutes,4.582474,1.3598925,30,mp,0.0032,230.5
piccolo flute.m26.D5.v8.Fgp310,piccolo flute,flutes,13.983424,2.7654502,11,---,0.0022,2985.7
bass flute.m12.v5.mf.Fgb861,bass flute,flutes,4.8505373,2.535174,5,mf,0.0479,433.1
bass flute.m16.v366-2.Fgb2022,bass flute,flutes,7.4853425,13.0761795,114,---,0.002,750.3
alto flute.m17.v16-2.Foa1500,alto flute,flutes,8.983833,13.602155,179,---,0.0098,729.0
piccolo flute.m17.v11-1.Fgp969,piccolo flute,flutes,9.467095,8.04956,187,---,0.0027,1744.3
bass flute.m20.E3.G2.Fgb475,bass flute,flutes,9.68939,14.7476845,258,---,0.0132,351.5
alto flute.m4.E4.mf.Foa319,alto flute,flutes,9.075203,2.622282,4,mf,0.0594,1295.2
contrabass flute.m17.E3.fff.Frc15,contrabass flute,flutes,11.2554655,-9.255401,27,fff,0.0032,383.2
piccolo flute.m8.D5.v3rd and 4th partial.Fgp769,piccolo flute,flutes,10.530375,6.590794,3,---,0.0015,2341.9
alto flute.m13.C4.v6.ppp.Foa1358,alto flute,flutes,12.727296,10.980404,7,ppp,0.0156,409.0
contrabass flute.m21.E5.fff.Frc299,contrabass flute,flutes,11.178471,-7.24427,3,fff,0.0222,782.8
piccolo flute.m23.E5.ppp.Fgp678,piccolo flute,flutes,12.773748,12.511481,9,ppp,0.0149,313.3
flute.m18.v35-2.Faf1173,flute,flutes,9.270238,9.442997,179,---,0.0088,1417.0
bass flute.m6.Eb5.mf.Fgb783,bass flute,flutes,6.3843102,1.3093859,9,mf,0.0049,629.4
contrabass flute.m6.E4.fff.Frc778,contrabass flute,flutes,11.694449,-7.6860414,15,fff,0.011,796.3
flute.m22.D5.G3.Faf633,flute,flutes,7.160353,13.5999155,229,---,0.009,719.3
piccolo flute.m13.B5.v2.ppp.Fgp3540,piccolo flute,flutes,12.54941,10.60761,7,ppp,0.0415,593.5
piccolo flute.m21.Gb6.E3.Fgp535,piccolo flute,flutes,9.032807,8.703952,99,---,0.0034,1491.9
flute.m8.E4.mf.Faf894,flute,flutes,4.9372926,0.86946386,32,mf,0.0037,422.7
bass flute.m9.C3.fff.Fgb55,bass flute,flutes,11.360313,-9.31508,36,fff,0.0098,282.7
flute.m22.C5.E3.Faf605,flute,flutes,7.616064,14.007672,276,---,0.0076,609.8
flute.m15.Bb4.v20.fff.Faf4204,flute,flutes,13.083214,-7.3275805,2,fff,0.0738,977.6
alto flute.m17.v89-1.Foa1718,alto flute,flutes,8.371568,14.318105,17,---,0.0064,628.7
flute.m9.A4.v3rd and 4th partial.Faf888,flute,flutes,8.592341,9.975744,11,---,0.0051,1291.3
piccolo flute.m7.Gb6.ppp.Fgp810,piccolo flute,flutes,9.355414,9.34692,18,ppp,0.0012,1485.2
piccolo flute.m17.v98-2.Fgp1231,piccolo flute,flutes,10.008007,7.3130455,2,---,0.0022,1960.7
alto flute.m9.G4.ppp.Foa120,alto flute,flutes,12.693926,16.088812,24,ppp,0.002,427.8
flute.m11.A5.fff.Faf91,flute,flutes,11.268365,-6.7242947,15,fff,0.02,951.8
contrabass flute.m16.v85-1.Frc1178,contrabass flute,flutes,8.4295435,15.059575,32,---,0.0034,414.0
contrabass flute.m16.v76-2.Frc1152,contrabass flute,flutes,8.144197,14.42511,57,---,0.013,601.1
flute.m8.Eb6.ppp.Faf917,flute,flutes,9.748088,10.369541,9,ppp,0.0015,1250.7
piccolo flute.m10.C8.f.Fgp102,piccolo flute,flutes,16.132717,-0.12266662,0,f,0.0032,4174.8
alto flute.m4.A3.mf.Foa298,alto flute,flutes,6.921738,3.199701,11,mf,0.0259,782.5
flute.m20.C4.ppp.Faf725,flute,flutes,11.693449,10.817811,15,ppp,0.109,610.2
bass flute.m21.C3.ppp.Fgb264,bass flute,flutes,13.414762,11.229166,36,ppp,0.0161,309.1
piccolo flute.m17.v15-1.Fgp981,piccolo flute,flutes,9.615271,7.9860907,169,---,0.001,1777.5
contrabass flute.m7.Db3.v3rd and 4th partial.Frc746,contrabass flute,flutes,7.6234665,13.164032,14,---,0.0076,727.2
flute.m24.Eb4.ppp.Faf776,flute,flutes,12.008027,14.353101,10,ppp,0.011,252.7
piccolo flute.m13.A5.v8.fff.Fgp902,piccolo flute,flutes,13.888701,-5.740075,0,fff,0.1024,1427.9
bass flute.m21.Gb4.fff.Fgb284,bass flute,flutes,10.934518,-9.066488,18,fff,0.0103,438.3
alto flute.m9.G6.ppp.Foa152,alto flute,flutes,9.2413435,8.460957,0,ppp,0.0071,1588.0
alto flute.m2.Ab3.fff.Foa200,alto flute,flutes,14.127514,-5.1440578,11,fff,0.1276,1801.3
alto flute.m10.G3.fff.Foa55,alto flute,flutes,10.264382,-8.863359,36,fff,0.002,431.2
contrabass flute.m16.v123-1.Frc1292,contrabass flute,flutes,8.121033,14.597256,308,---,0.0105,499.1
bass flute.m13.F4.v14.mf.Fgb834,bass flute,flutes,4.8358316,2.5177824,4,mf,0.0506,417.8
flute.m14.v1.ppp.Faf986,flute,flutes,11.709415,10.855282,12,ppp,0.0413,551.1
alto flute.m18.Db6.mp.Foa41,alto flute,flutes,8.10403,1.3404046,6,mp,0.0039,1073.9
contrabass flute.m16.v33-3.Frc1024,contrabass flute,flutes,7.727346,11.81503,189,---,0.0093,903.0
flute.m15.B3.v1.fff.Faf931,flute,flutes,13.091654,-7.371622,21,fff,0.0924,919.7
flute.m18.v12-3.Faf1105,flute,flutes,9.416777,8.122907,262,---,0.0012,1684.6
contrabass flute.m16.v144-2.Frc1356,contrabass flute,flutes,7.6929,13.904821,250,---,0.0049,631.8
piccolo flute.m17.v105-2.Fgp1252,piccolo flute,flutes,10.48266,6.6419973,194,---,0.0039,2361.0
alto flute.m11.G3.p3.p.Foa1120,alto flute,flutes,5.0083065,3.7958207,35,p,0.009,640.0
contrabass flute.m16.v127-3.Frc1306,contrabass flute,flutes,7.520058,13.079785,296,---,0.0122,731.1
piccolo flute.m1.D5.mf.Fgp157,piccolo flute,flutes,8.567386,3.2286677,10,mf,0.0709,1228.3
alto flute.m17.v42-2.Foa1578,alto flute,flutes,9.368332,11.597585,112,---,0.0012,1013.6
bass flute.m16.v432-2.Fgb2220,bass flute,flutes,7.8065796,11.903247,54,---,0.0012,901.5
bass flute.m20.Gb4.Db3.Fgb539,bass flute,flutes,8.195829,14.284709,70,---,0.0117,606.4
bass flute.m9.Gb5.fff.Fgb95,bass flute,flutes,11.051627,-7.261157,6,fff,0.0032,742.5
bass flute.m16.v326-1.Fgb1901,bass flute,flutes,8.309748,14.799715,159,---,0.0056,489.3
piccolo flute.m14.Gb6.v13.ppp.Fgp867,piccolo flute,flutes,12.784296,4.4976215,3,ppp,0.1232,2018.7
contrabass flute.m15.v6.mf.Frc894,contrabass flute,flutes,4.8708124,1.8194983,2,mf,0.0308,397.1
piccolo flute.m21.Db6.E4.Fgp621,piccolo flute,flutes,8.252543,10.614897,187,---,0.002,1080.7
bass flute.m20.Bb3.G3.Fgb581,bass flute,flutes,8.92679,15.516844,168,---,0.0024,282.7
contrabass flute.m16.v44-3.Frc1057,contrabass flute,flutes,7.3348846,11.834202,153,---,0.0032,887.1
contrabass flute.m17.Bb2.fff.Frc7,contrabass flute,flutes,11.59265,-9.220715,33,fff,0.0034,312.9
contrabass flute.m16.v80-2.Frc1164,contrabass flute,flutes,6.87469,13.049127,45,---,0.0027,772.1
contrabass flute.m17.G4.ppp.Frc32,contrabass flute,flutes,12.084285,12.897177,12,ppp,0.0039,520.2
flute.m18.v76-2.Faf1296,flute,flutes,8.006428,12.48303,59,---,0.0068,849.0
bass flute.m12.v7.fff.Fgb868,bass flute,flutes,11.584658,-8.615909,3,fff,0.0516,572.0
bass flute.m16.v121-2.Fgb1287,bass flute,flutes,7.42521,11.783109,350,---,0.0034,922.4
flute.m17.v10.mf.Faf4221,flute,flutes,6.7385154,3.151889,2,mf,0.0495,688.7
flute.m2.Gb4.ppp.Faf195,flute,flutes,12.491575,3.9778018,6,ppp,0.0506,1931.9
contrabass flute.m13.E4.v18.mf.Frc846,contrabass flute,flutes,4.6598268,2.3288264,0,mf,0.0362,571.5
alto flute.m9.G5.f.Foa138,alto flute,flutes,7.2964344,1.1384822,12,f,0.0039,768.7
contrabass flute.m13.C4.v14.fff.Frc835,contrabass flute,flutes,11.506247,-8.482156,4,fff,0.096,685.6
contrabass flute.m21.Db5.ppp.Frc294,contrabass flute,flutes,10.901384,12.585069,6,ppp,0.0332,705.0
contrabass flute.m6.G3.mf.Frc768,contrabass flute,flutes,4.6474338,1.4351591,24,mf,0.0032,254.1
flute.m15.Gb5.v16.fff.Faf976,flute,flutes,13.130486,-7.341668,6,fff,0.0606,1003.0
contrabass flute.m19.Db4.mf.Frc636,contrabass flute,flutes,7.413977,2.6232815,0,mf,0.0714,941.4
contrabass flute.m15.v5.mf.Frc891,contrabass flute,flutes,4.8824534,1.8697078,3,mf,0.0543,424.8
contrabass flute.m16.v78-2.Frc1158,contrabass flute,flutes,7.0123134,13.054467,52,---,0.0032,736.4
alto flute.m17.v57-1.Foa1622,alto flute,flutes,8.763726,14.808357,76,---,0.0042,477.4
piccolo flute.m11.A5.p3.p.Fgp747,piccolo flute,flutes,13.045048,1.3989947,9,p,0.0012,2508.3
flute.m17.v12.ppp.Faf4226,flute,flutes,11.570971,9.849513,0,ppp,0.0821,1280.6
alto flute.m14.B3.v5.fff.Foa1294,alto flute,flutes,11.522887,-8.731891,16,fff,0.0308,497.7
flute.m27.Gb4.v3.Faf356,flute,flutes,11.047752,10.16495,32,---,0.0171,1190.1
flute.m18.v58-3.Faf1243,flute,flutes,9.218114,9.387656,111,---,0.0042,1389.0
alto flute.m15.v5.fff.Foa1444,alto flute,flutes,13.111958,-7.7686157,3,fff,0.175,719.5
alto flute.m10.E6.mp.Foa97,alto flute,flutes,8.702349,1.3502663,3,mp,0.002,1283.2
alto flute.m7.D4.fff.Foa1228,alto flute,flutes,10.62906,-8.980921,29,fff,0.0051,399.5
flute.m18.v112-2.Faf1404,flute,flutes,8.3249855,12.208935,281,---,0.0017,941.7
bass flute.m16.v8-2.Fgb948,bass flute,flutes,7.656869,11.791948,2,---,0.0042,873.4
alto flute.m12.Ab3.vupwards.Foa695,alto flute,flutes,10.310522,6.8643527,10,---,0.0562,2097.5
alto flute.m3.Eb4.fff.Foa260,alto flute,flutes,11.881356,-6.379224,4,fff,0.0154,1124.1
bass flute.m6.Eb4.fff.Fgb772,bass flute,flutes,10.867352,-9.375441,21,fff,0.0046,350.8
piccolo flute.m14.Gb5.v5.ppp.Fgp843,piccolo flute,flutes,11.6334095,10.612867,11,ppp,0.0315,855.7
alto flute.m21.Db5.Db3.Foa854,alto flute,flutes,7.1690845,14.709009,411,---,0.0039,576.0
piccolo flute.m22.C7.fff.Fgp290,piccolo flute,flutes,13.863807,-3.5070772,12,fff,0.0068,2051.1
contrabass flute.m1.G3.ppp.Frc183,contrabass flute,flutes,13.188842,10.455565,0,ppp,0.0425,519.8
flute.m11.C6.fff.Faf95,flute,flutes,10.844403,-6.4114985,12,fff,0.0081,1101.2
flute.m27.Gb4.v8.Faf361,flute,flutes,13.790582,3.1412034,7,---,0.0068,2958.2
flute.m11.Gb6.mp.Faf101,flute,flutes,9.584015,1.627319,6,mp,0.0029,1540.5
flute.m18.v3-3.Faf1078,flute,flutes,9.1805935,9.458354,196,---,0.0012,1351.1
flute.m15.F5.v15.mf.Faf972,flute,flutes,7.461069,2.7108572,7,mf,0.0726,953.0
alto flute.m21.G6.E3.Foa909,alto flute,flutes,9.215341,8.329501,12,---,0.0051,1686.2
bass flute.m3.A3.fff.Fgb212,bass flute,flutes,11.4692135,-9.144446,6,fff,0.023,381.8
flute.m20.A4.mf.Faf735,flute,flutes,7.432717,2.6683128,6,mf,0.205,948.0
flute.m27.Db5.v3.Faf383,flute,flutes,9.987233,10.765091,30,---,0.0064,1114.7
bass flute.m9.A4.f.Fgb82,bass flute,flutes,4.4152856,-0.5808523,15,f,0.013,511.0
contrabass flute.m5.G3.ppp.Frc255,contrabass flute,flutes,13.514337,10.9601555,6,ppp,0.0095,276.5
alto flute.m21.Bb4.Bb3.Foa962,alto flute,flutes,6.375528,14.9116745,468,---,0.0059,472.8
alto flute.m17.v25-2.Foa1527,alto flute,flutes,8.718237,10.362023,155,---,0.0024,1207.9
alto flute.m21.A4.E3.Foa887,alto flute,flutes,6.934893,14.980112,496,---,0.0056,486.5
piccolo flute.m17.v25-1.Fgp1011,piccolo flute,flutes,9.986489,7.329849,136,---,0.0032,1885.3
flute.m22.A5.E4.Faf718,flute,flutes,7.4812374,12.172154,66,---,0.0017,865.0
flute.m18.v31-3.Faf1162,flute,flutes,9.521864,8.067279,190,---,0.0054,1696.2
contrabass flute.m16.v51-1.Frc1076,contrabass flute,flutes,8.30671,14.829705,132,---,0.0073,437.9
contrabass flute.m9.G4.ppp.Frc84,contrabass flute,flutes,11.858595,13.009671,12,ppp,0.0235,541.3
piccolo flute.m21.B5.G2.Fgp480,piccolo flute,flutes,8.67927,10.77615,252,---,0.0039,1074.9
alto flute.m17.v88-1.Foa1715,alto flute,flutes,8.143466,14.973438,18,---,0.0024,529.9
alto flute.m5.Db4.v2cm.mf.Foa373,alto flute,flutes,6.85455,3.2150683,19,mf,0.0462,755.1
bass flute.m16.v22-1.Fgb989,bass flute,flutes,9.2106,15.152264,275,---,0.0037,426.1
alto flute.m5.Bb4.v5cm.mf.Foa394,alto flute,flutes,4.894434,1.9716779,0,mf,0.0147,464.0
bass flute.m19.Eb4.mf.Fgb633,bass flute,flutes,7.1820736,2.807416,0,mf,0.0699,757.2
piccolo flute.m9.C7.f.Fgp138,piccolo flute,flutes,10.761832,1.5348495,12,f,0.0037,2122.9
